frame,t,state,red_score,amber_score,green_score,before_v2_rule
8352,278.678,green,-0.1,-3.0,26.2,none
8355,278.778,green,-1.0,-1.5,26.7,none
8358,278.879,green_flash,-0.8,-2.3,-1.9,none
8361,278.979,green_flash,-0.7,-1.9,-3.0,none
8364,279.079,green_flash,-1.2,-2.1,-2.5,none
8367,279.179,green_flash,-1.5,-1.7,-3.1,none
8370,279.279,green_flash,-0.4,-2.1,-1.9,none
8373,279.379,green,-1.0,-2.0,24.2,none
8376,279.479,green,-0.4,-1.9,26.9,none
8379,279.579,green,-0.8,-2.3,26.8,none
8382,279.679,green,-0.8,-1.6,26.7,none
8385,279.78,green,-1.2,-2.0,25.4,none
8388,279.88,green_flash,-0.5,-2.2,-1.9,none
8391,279.98,green_flash,-1.1,-1.8,-3.0,none
8394,280.08,green_flash,-0.7,-1.4,-3.3,none
8397,280.18,green_flash,-0.7,-2.4,-2.9,none
8400,280.28,green_flash,-0.6,-1.7,-2.4,none
8403,280.38,green,-0.6,-1.7,24.2,none
8406,280.48,green,-0.1,-1.3,27.1,none
8409,280.58,green,-1.3,-1.4,25.7,none
8412,280.68,green,-0.6,-1.7,25.9,none
8415,280.78,green,-0.4,-1.4,27.4,none
8418,280.881,green_flash,-0.9,-2.0,-1.3,none
8421,280.981,amber,-1.0,2.1,-2.9,none
8424,281.081,amber,-0.9,1.1,-2.7,none
8427,281.181,amber,-1.0,0.9,-2.7,none
8430,281.281,amber,-0.5,2.2,-3.3,none
8433,281.381,amber,-0.0,2.3,-3.3,none
8436,281.481,amber,-0.6,2.0,-3.6,none
8439,281.581,amber,-0.5,3.2,-3.8,none
8442,281.681,amber,-0.6,1.9,-3.6,none
8445,281.782,amber,-1.4,1.8,-3.2,none
8448,281.882,amber,-1.0,1.0,-3.5,none
8451,281.982,amber,-0.8,1.4,-2.8,none
8454,282.082,amber,-0.8,0.9,-2.9,none
8457,282.182,amber,-1.2,1.0,-3.0,red
8460,282.282,amber,-0.6,2.5,-2.8,none
8463,282.382,amber,-0.9,1.5,-2.8,none
8466,282.482,amber,-0.2,1.8,-3.7,none
8469,282.582,amber,-0.6,2.4,-2.7,none
8472,282.682,amber,-1.3,2.0,-3.4,none
8475,282.782,amber,-0.9,3.0,-3.2,none
8478,282.883,amber,-0.2,2.2,-3.1,none
8481,282.983,amber,-1.0,2.7,-3.0,none
8484,283.083,amber,-0.9,2.9,-3.1,none
8487,283.183,amber,-0.3,1.5,-3.3,none
8490,283.283,amber,-0.1,2.3,-2.8,none
8493,283.383,amber,0.0,2.2,-2.5,none
8496,283.483,amber,-1.0,1.8,-3.5,none
8499,283.583,amber,-0.8,3.2,-3.3,none
8502,283.683,amber,-0.7,2.8,-3.1,none
8505,283.784,amber,0.2,1.7,-2.7,none
8508,283.884,amber,-0.6,0.7,-3.0,none
8511,283.984,red,25.2,-1.5,-3.8,none
8514,284.084,red,24.6,-2.1,-3.1,none
8517,284.184,red,25.1,-2.1,-3.8,none
8520,284.284,red,23.4,-1.1,-2.6,none
8523,284.384,red,25.2,-2.7,-3.4,red
8526,284.484,red,23.8,-1.8,-2.5,none
8529,284.584,red,24.5,-3.6,-3.1,none
8532,284.684,red,23.5,-2.3,-3.8,none
8535,284.784,red,24.0,-1.8,-3.7,none
8538,284.885,red,24.5,-2.0,-3.1,none
8541,284.985,red,24.6,-2.5,-2.8,none
8544,285.085,red,24.4,-2.1,-3.0,none
8547,285.185,red,25.2,-2.3,-3.2,none
8550,285.285,red,25.2,-1.9,-3.5,none
8553,285.385,red,25.2,-1.7,-3.2,none
8556,285.485,red,24.9,-1.8,-3.2,none
8559,285.585,red,26.0,-2.0,-3.8,none
8562,285.685,red,25.4,-1.8,-3.4,none
8565,285.786,red,23.9,-3.0,-3.5,none
8568,285.886,red,24.5,-2.1,-2.6,none
8571,285.986,red,23.5,-1.7,-2.6,none
8574,286.086,red,24.3,-1.9,-2.9,none
8577,286.186,red,24.0,-1.9,-3.2,none
8580,286.286,red,24.4,-1.6,-2.9,none
8583,286.386,red,23.8,-1.5,-2.9,none
8586,286.486,red,23.9,-2.1,-2.7,none
8589,286.586,red,23.7,-2.4,-2.5,none
8592,286.686,red,23.9,-1.1,-3.2,none
8595,286.786,red,23.6,-1.0,-3.2,none
8598,286.887,red,24.3,-1.5,-2.4,none
8601,286.987,red,23.5,-1.6,-2.3,none
8604,287.087,red,22.9,-1.4,-2.5,none
8607,287.187,red,23.1,-1.4,-2.5,none
8610,287.287,red,23.3,-2.0,-3.3,none
8613,287.387,red,22.2,-2.2,-3.3,none
8616,287.487,red,23.2,-2.4,-3.1,none
8619,287.587,red,22.6,-1.3,-2.6,none
8622,287.687,red,22.3,-1.5,-3.3,none
8625,287.788,red,21.9,-1.5,-3.5,none
8628,287.888,red,22.9,-2.9,-3.2,none
8631,287.988,red,23.4,-2.8,-3.2,none
8634,288.088,red,22.3,-2.0,-3.1,none
8637,288.188,red,22.9,-1.8,-3.1,none
8640,288.288,red,22.2,-1.9,-2.7,none
8643,288.388,red,21.9,-2.0,-2.8,none
8646,288.488,red,22.4,-2.4,-3.7,none
8649,288.588,red,21.9,-2.2,-2.6,none
8652,288.688,red,23.0,-1.6,-2.5,none
8655,288.788,red,23.5,-1.9,-2.4,none
8658,288.889,red,22.5,-1.9,-2.8,none
8661,288.989,red,22.3,-2.3,-2.4,none
8664,289.089,red,22.2,-2.0,-2.9,none
8667,289.189,red,22.7,-1.9,-3.2,none
8670,289.289,red,22.6,-1.8,-2.4,none
8673,289.389,red,22.9,-2.0,-3.2,none
8676,289.489,red,23.0,-2.2,-3.2,none
8679,289.589,red,23.2,-2.4,-2.6,none
8682,289.689,red,22.8,-2.2,-2.8,none
8685,289.79,red,22.7,-2.0,-2.2,none
8688,289.89,red,23.5,-2.5,-3.5,none
8691,289.99,red,23.3,-2.2,-3.7,none
8694,290.09,red,23.2,-2.4,-2.8,none
8697,290.19,red,23.3,-2.3,-3.5,none
8700,290.29,red,23.4,-2.1,-3.0,none
8703,290.39,red,23.3,-1.3,-3.1,none
8706,290.49,red,23.1,-2.4,-3.1,none
8709,290.59,red,23.5,-2.5,-3.5,none
8712,290.69,red,23.7,-1.9,-3.2,none
8715,290.79,red,24.7,-2.5,-2.2,none
8718,290.891,red,24.0,-1.8,-3.5,none
8721,290.991,red,24.3,-1.6,-3.0,none
8724,291.091,red,23.9,-1.5,-3.3,none
8727,291.191,red,24.4,-1.7,-3.3,none
8730,291.291,red,23.5,-2.1,-2.4,none
8733,291.391,red,24.1,-1.9,-3.2,none
8736,291.491,red,25.3,-2.0,-2.8,none
8739,291.591,red,24.5,-2.4,-3.1,none
8742,291.691,red,24.7,-1.9,-2.8,none
8745,291.792,red,24.3,-1.9,-3.2,none
8748,291.892,red,24.3,-1.4,-3.1,none
8751,291.992,red,24.2,-1.8,-3.3,none
8754,292.092,red,24.3,-1.4,-3.0,none
8757,292.192,red,25.0,-1.7,-3.2,none
8760,292.292,red,24.3,-1.9,-3.5,none
8763,292.392,red,24.5,-1.9,-3.0,none
8766,292.492,red,24.1,-2.0,-3.4,none
8769,292.592,red,25.0,-1.8,-3.3,none
8772,292.692,red,25.5,-1.6,-2.4,none
8775,292.792,red,24.8,-2.1,-2.5,none
8778,292.893,red,23.5,-1.3,-3.4,none
8781,292.993,red,24.7,-1.5,-3.7,none
8784,293.093,red,23.3,-1.6,-3.8,none
8787,293.193,red,24.7,-1.7,-3.5,none
8790,293.293,red,24.2,-1.8,-3.3,none
8793,293.393,red,23.9,-1.8,-3.0,none
8796,293.493,red,23.7,-1.7,-3.5,none
8799,293.593,red,24.3,-1.7,-3.4,none
8802,293.693,red,23.7,-1.7,-3.0,none
8805,293.794,red,23.6,-1.7,-3.0,none
8808,293.894,red,24.0,-2.1,-3.2,none
8811,293.994,red,22.5,-2.4,-2.4,none
8814,294.094,red,23.7,-2.4,-2.6,none
8817,294.194,red,24.1,-1.9,-3.3,none
8820,294.294,red,23.1,-2.0,-3.2,none
8823,294.394,red,23.6,-2.0,-2.8,none
8826,294.494,red,22.8,-2.3,-3.2,none
8829,294.594,red,24.4,-2.2,-2.6,none
8832,294.694,red,24.2,-2.2,-3.2,none
8835,294.794,red,24.6,-2.0,-2.5,none
8838,294.895,red,24.2,-2.4,-3.3,none
8841,294.995,red,23.7,-2.3,-2.9,none
8844,295.095,red,23.7,-1.8,-3.0,none
8847,295.195,red,24.2,-1.7,-2.9,none
8850,295.295,red,23.6,-2.1,-3.1,none
8853,295.395,red,22.9,-2.0,-3.5,none
8856,295.495,red,24.2,-2.1,-2.5,none
8859,295.595,red,23.7,-2.1,-2.4,none
8862,295.695,red,24.1,-2.0,-3.1,none
8865,295.796,red,23.7,-2.3,-3.0,none
8868,295.896,red,23.7,-1.7,-3.1,none
8871,295.996,red,23.7,-1.6,-3.0,none
8874,296.096,red,24.1,-2.2,-2.4,none
8877,296.196,red,23.0,-2.0,-2.5,none
8880,296.296,red,23.9,-2.6,-2.6,none
8883,296.396,red,23.6,-2.5,-2.8,none
8886,296.496,red,23.6,-2.2,-3.6,none
8889,296.596,red,23.2,-2.3,-2.8,none
8892,296.696,red,23.1,-2.6,-3.0,none
8895,296.796,red,24.2,-2.4,-3.3,none
8898,296.897,red,23.8,-1.4,-3.0,none
8901,296.997,red,22.1,-2.5,-3.1,none
8904,297.097,red,23.5,-2.7,-2.4,none
8907,297.197,red,23.3,-2.0,-2.7,none
8910,297.297,red,23.5,-2.0,-2.3,none
8913,297.397,red,23.7,-2.1,-3.0,none
8916,297.497,red,24.2,-1.8,-3.2,none
8919,297.597,red,23.9,-1.5,-3.0,none
8922,297.697,red,23.6,-1.9,-2.7,none
8925,297.798,red,23.1,-2.3,-2.0,none
8928,297.898,red,23.8,-1.6,-2.8,none
8931,297.998,red,25.0,-2.1,-3.1,none
8934,298.098,red,23.7,-1.7,-3.6,none
8937,298.198,red,23.4,-1.9,-3.1,none
8940,298.298,red,24.2,-2.2,-3.3,none
8943,298.398,red,24.6,-2.1,-3.9,none
8946,298.498,red,25.3,-2.3,-2.8,none
8949,298.598,red,24.1,-2.0,-2.7,none
8952,298.698,red,24.5,-2.1,-3.0,none
8955,298.798,red,24.6,-2.2,-2.7,none
8958,298.899,red,24.4,-1.8,-2.7,none
8961,298.999,red,25.3,-2.8,-2.6,none
8964,299.099,red,25.1,-2.2,-2.5,none
8967,299.199,red,24.3,-2.3,-2.5,none
8970,299.299,red,24.0,-1.9,-3.1,none
8973,299.399,red,24.3,-1.7,-3.1,none
8976,299.499,red,24.0,-1.8,-3.2,none
8979,299.599,red,25.5,-1.2,-3.1,none
8982,299.699,red,24.0,-1.9,-3.0,none
8985,299.8,red,24.2,-2.4,-3.1,none
8988,299.9,red,23.9,-2.3,-3.2,none
8991,300.0,red,25.1,-2.2,-2.8,none
8994,300.1,red,23.9,-2.3,-2.8,none
8997,300.2,red,23.4,-2.1,-3.6,none
9000,300.3,red,24.9,-2.0,-3.3,none
9003,300.4,red,24.5,-2.2,-3.2,none
9006,300.5,red,24.1,-3.2,-3.2,none
9009,300.6,red,25.9,-2.2,-2.8,none
9012,300.7,red,23.5,-2.5,-2.5,none
9015,300.8,red,24.1,-2.5,-3.3,none
9018,300.901,red,23.7,-2.7,-3.3,none
9021,301.001,red,23.2,-2.9,-2.9,none
9024,301.101,red,23.6,-2.8,-3.5,none
9027,301.201,red,23.7,-1.9,-3.0,none
9030,301.301,red,23.7,-2.1,-2.9,none
9033,301.401,red,24.1,-1.8,-2.4,none
9036,301.501,red,23.9,-2.5,-2.9,none
9039,301.601,red,23.7,-2.4,-2.8,none
9042,301.701,red,24.5,-2.5,-2.9,none
9045,301.802,red,23.8,-1.7,-2.9,none
9048,301.902,red,23.9,-2.6,-3.1,none
9051,302.002,red,23.8,-2.7,-2.9,none
9054,302.102,red,22.5,-2.3,-3.2,none
9057,302.202,red,23.5,-2.4,-3.2,none
9060,302.302,red,23.1,-2.3,-3.0,none
9063,302.402,red,23.5,-2.1,-2.9,none
9066,302.502,red,22.7,-2.3,-3.0,none
9069,302.602,red,23.3,-2.1,-3.0,none
9072,302.702,red,22.9,-2.3,-4.0,none
9075,302.802,red,23.8,-2.1,-3.1,none
9078,302.903,red,22.8,-2.3,-3.3,none
9081,303.003,red,23.2,-2.3,-2.8,none
9084,303.103,red,23.6,-2.2,-2.7,none
9087,303.203,red,23.7,-2.2,-3.1,none
9090,303.303,red,24.0,-1.5,-3.2,none
9093,303.403,red,24.1,-1.5,-2.9,none
9096,303.503,red,22.4,-1.5,-2.7,none
9099,303.603,red,23.0,-2.0,-2.7,none
9102,303.703,red,23.2,-1.5,-2.0,none
9105,303.804,red,23.0,-1.3,-2.7,none
9108,303.904,red,23.1,-2.4,-2.9,none
9111,304.004,red,23.2,-2.2,-2.8,none
9114,304.104,red,22.4,-1.5,-3.8,none
9117,304.204,red,23.9,-1.3,-3.2,none
9120,304.304,red,23.7,-2.6,-2.6,none
9123,304.404,red,23.2,-2.6,-3.3,none
9126,304.504,red,23.9,-1.6,-2.7,none
9129,304.604,red,23.5,-1.5,-3.0,none
9132,304.704,red,23.6,-2.6,-3.9,none
9135,304.804,red,23.1,-2.6,-3.5,none
9138,304.905,red,23.9,-1.9,-3.6,none
9141,305.005,red,23.7,-1.8,-3.4,none
9144,305.105,red,23.8,-1.9,-2.9,none
9147,305.205,red,23.1,-1.7,-3.5,none
9150,305.305,red,24.3,-1.9,-2.4,none
9153,305.405,red,24.3,-2.9,-3.2,none
9156,305.505,red,24.4,-2.0,-3.1,none
9159,305.605,red,23.8,-2.0,-2.8,none
9162,305.705,red,23.8,-2.2,-3.1,none
9165,305.806,red,23.4,-1.9,-2.9,none
9168,305.906,red,24.3,-2.2,-2.7,none
9171,306.006,red,23.9,-2.3,-2.9,none
9174,306.106,red,24.5,-2.5,-3.5,none
9177,306.206,red,23.7,-2.3,-3.0,none
9180,306.306,red,23.6,-2.0,-2.6,none
9183,306.406,red,24.5,-2.0,-2.7,none
9186,306.506,red,24.1,-1.9,-3.6,none
9189,306.606,red,25.0,-2.1,-2.9,none
9192,306.706,red,24.6,-1.5,-3.5,none
9195,306.806,red,24.3,-2.1,-2.8,none
9198,306.907,red,24.0,-2.6,-2.1,none
9201,307.007,red,24.8,-2.3,-3.2,none
9204,307.107,red,24.9,-1.8,-3.1,none
9207,307.207,red,23.6,-1.6,-3.1,none
9210,307.307,red,24.4,-2.4,-2.8,none
9213,307.407,red,24.9,-2.3,-3.0,none
9216,307.507,red,23.5,-2.3,-2.3,none
9219,307.607,red,23.3,-2.1,-2.9,none
9222,307.707,red,25.3,-2.3,-2.6,none
9225,307.808,red,24.9,-2.2,-2.6,none
9228,307.908,red,23.2,-2.8,-2.4,none
9231,308.008,red,24.3,-2.3,-3.3,none
9234,308.108,red,23.5,-2.1,-3.5,none
9237,308.208,red,24.2,-2.1,-3.5,none
9240,308.308,red,24.2,-2.3,-3.3,none
9243,308.408,red,24.4,-2.3,-3.6,red
9246,308.508,red,23.6,-2.6,-3.7,none
9249,308.608,red,24.0,-2.4,-3.6,red
9252,308.708,red,23.9,-2.7,-3.2,none
9255,308.808,red,24.5,-2.1,-3.1,none
9258,308.909,red,22.4,-2.7,-3.8,none
9261,309.009,red,23.4,-3.1,-3.1,none
9264,309.109,red,22.8,-2.6,-2.6,none
9267,309.209,red,23.7,-2.0,-3.1,red
9270,309.309,red,22.7,-2.1,-2.3,none
9273,309.409,red,24.0,-2.1,-3.3,none
9276,309.509,red,22.9,-2.0,-3.3,none
9279,309.609,red,23.9,-2.2,-2.8,none
9282,309.709,red,22.4,-1.9,-3.0,none
9285,309.81,red,22.5,-2.0,-2.8,none
9288,309.91,red,23.5,-1.8,-2.5,none
9291,310.01,red,22.9,-1.8,-3.6,none
9294,310.11,red,22.7,-2.1,-2.4,none
9297,310.21,red,23.3,-1.9,-3.4,none
9300,310.31,red,23.0,-0.8,-3.3,none
9303,310.41,red,24.1,-2.4,-3.3,none
9306,310.51,red,23.7,-2.7,-2.7,none
9309,310.61,red,23.7,-1.4,-2.7,none
9312,310.71,red,22.8,-1.7,-2.9,none
9315,310.81,red,24.4,-1.7,-3.0,none
9318,310.911,red,22.1,-2.4,-3.2,none
9321,311.011,red,22.9,-0.9,-3.1,none
9324,311.111,red,22.8,-2.3,-3.2,none
9327,311.211,red,22.9,-2.3,-2.6,none
9330,311.311,red,22.5,-2.4,-3.1,none
9333,311.411,red,23.1,-2.4,-3.5,none
9336,311.511,red,22.8,-2.5,-3.0,none
9339,311.611,red,23.8,-1.4,-2.7,none
9342,311.711,red,22.9,-1.4,-3.0,none
9345,311.812,red,22.9,-1.4,-3.2,none
9348,311.912,red,21.8,-1.8,-2.5,none
9351,312.012,red,23.6,-1.7,-2.3,none
9354,312.112,red,23.8,-1.9,-2.8,none
9357,312.212,red,23.8,-1.5,-2.9,none
9360,312.312,red,22.4,-1.9,-2.9,none
9363,312.412,red,23.7,-1.9,-2.9,none
9366,312.512,red,24.6,-1.9,-2.8,none
9369,312.612,red,24.7,-1.8,-2.5,none
9372,312.712,red,24.7,-1.6,-3.6,none
9375,312.812,red,23.6,-2.3,-2.8,none
9378,312.913,red,23.8,-2.0,-2.8,none
9381,313.013,red,25.2,-2.0,-2.9,none
9384,313.113,red,24.0,-1.7,-2.5,none
9387,313.213,red,24.4,-1.8,-2.7,none
9390,313.313,red,24.6,-1.9,-3.1,none
9393,313.413,red,24.8,-2.0,-3.4,none
9396,313.513,red,25.3,-2.1,-2.9,none
9399,313.613,red,24.2,-1.3,-3.3,none
9402,313.713,red,24.1,-2.6,-3.4,none
9405,313.814,red,23.4,-2.4,-2.4,none
9408,313.914,red,24.9,-2.0,-3.2,none
9411,314.014,red,24.3,-1.4,-3.3,none
9414,314.114,red,24.6,-1.7,-2.9,none
9417,314.214,red,24.7,-2.5,-3.0,none
9420,314.314,red,24.7,-1.6,-3.0,none
9423,314.414,red,25.0,-1.6,-2.8,none
9426,314.514,red,24.1,-2.2,-3.0,none
9429,314.614,red,24.0,-0.9,-2.6,none
9432,314.714,red,24.5,-2.2,-2.7,none
9435,314.814,red,24.7,-2.4,-3.1,none
9438,314.915,red,23.5,-2.2,-2.7,none
9441,315.015,red,23.9,-1.9,-3.1,none
9444,315.115,red,24.4,-2.4,-2.5,none
9447,315.215,red,23.6,-2.0,-3.6,none
9450,315.315,red,23.8,-1.9,-3.5,none
9453,315.415,red,24.0,-2.2,-2.5,none
9456,315.515,red,24.4,-2.5,-2.4,none
9459,315.615,red,24.8,-2.5,-3.4,none
9462,315.715,red,24.0,-1.8,-2.6,none
9465,315.816,red,24.7,-1.5,-3.1,none
9468,315.916,red,24.9,-2.4,-3.0,none
9471,316.016,red,23.9,-2.1,-2.9,none
9474,316.116,red,23.7,-2.8,-3.4,none
9477,316.216,red,23.7,-1.3,-2.8,none
9480,316.316,red,23.6,-1.8,-2.9,none
9483,316.416,red,24.0,-2.4,-2.8,none
9486,316.516,red,24.0,-2.2,-3.1,none
9489,316.616,red,25.4,-1.9,-3.2,red
9492,316.716,red_amber,24.7,2.5,-1.8,none
9495,316.816,red_amber,23.6,1.3,-2.8,none
9498,316.917,red_amber,24.4,2.3,-3.2,red
9501,317.017,red_amber,23.9,1.5,-3.3,none
9504,317.117,red_amber,24.2,2.1,-3.0,none
9507,317.217,red_amber,23.4,1.5,-2.8,none
9510,317.317,red_amber,24.1,1.8,-2.9,none
9513,317.417,red_amber,24.6,1.1,-2.7,none
9516,317.517,occluded,23.0,2.4,-3.4,none
9519,317.617,occluded,23.8,2.1,-2.9,none
9522,317.717,occluded,24.6,0.5,-3.2,none
