frame,t,state,red_score,amber_score,green_score,before_v2_rule
8535,284.784,green,-10.6,-11.3,124.6,green
8538,284.885,green,-10.2,-11.0,123.8,green
8541,284.985,green,-10.5,-10.7,124.2,green
8544,285.085,green,-10.3,-10.2,124.1,green
8547,285.185,green,-10.7,-10.1,124.8,green
8550,285.285,green,-10.5,-9.7,123.7,green
8553,285.385,green,-10.6,-9.7,124.2,green
8556,285.485,green,-11.9,-10.6,124.2,green
8559,285.585,green,-11.2,-10.4,124.1,green
8562,285.685,green,-11.1,-11.2,124.0,green
8565,285.786,green,-11.3,-11.1,123.5,green
8568,285.886,green,-11.8,-10.1,124.4,green
8571,285.986,green,-11.8,-11.6,124.8,green
8574,286.086,green,-11.2,-9.9,123.4,green
8577,286.186,green,-11.1,-10.8,123.0,green
8580,286.286,green,-10.4,-10.7,123.5,green
8583,286.386,green,-10.7,-10.8,123.5,green
8586,286.486,green,-10.5,-10.2,123.8,green
8589,286.586,green,-11.0,-10.7,123.1,green
8592,286.686,green,-11.2,-10.4,124.4,green
8595,286.786,green,-11.7,-10.6,123.8,green
8598,286.887,green,-11.3,-10.0,124.9,green
8601,286.987,green,-11.8,-10.1,124.0,green
8604,287.087,green,-10.8,-11.3,124.4,green
8607,287.187,green,-10.5,-10.2,123.9,green
8610,287.287,green,-11.9,-10.4,123.2,green
8613,287.387,green,-11.1,-10.5,123.4,green
8616,287.487,green,-11.0,-10.2,122.9,green
8619,287.587,green,-11.4,-10.6,124.3,green
8622,287.687,green,-11.4,-11.6,123.9,green
8625,287.788,green,-10.8,-9.0,123.4,green
8628,287.888,green,-10.0,-11.0,123.7,green
8631,287.988,green,-10.8,-10.7,123.9,green
8634,288.088,green,-10.6,-10.8,123.4,green
8637,288.188,green,-8.9,-10.7,123.9,green
8640,288.288,green,-10.8,-9.9,125.0,green
8643,288.388,green,-10.7,-10.1,123.8,green
8646,288.488,green,-11.0,-10.0,125.0,green
8649,288.588,green,-11.3,-10.8,124.8,green
8652,288.688,green,-10.9,-11.0,123.8,green
8655,288.788,green,-9.8,-10.9,124.2,green
8658,288.889,green,-11.1,-9.7,123.8,green
8661,288.989,green,-10.1,-10.1,123.8,green
8664,289.089,green,-10.7,-10.5,124.2,green
8667,289.189,green,-11.7,-10.4,124.7,green
8670,289.289,green,-11.0,-10.8,125.1,green
8673,289.389,green,-12.3,-10.7,124.3,green
8676,289.489,occluded,-11.8,-10.0,97.3,green
8679,289.589,occluded,-11.1,-10.7,89.1,green
8682,289.689,green,-11.4,-11.3,124.0,green
8685,289.79,occluded,-12.6,-12.1,123.3,green
8688,289.89,occluded,-11.1,-10.6,122.2,green
8691,289.99,occluded,-13.0,-12.5,30.1,none
8694,290.09,occluded,-12.1,-12.7,38.0,none
8697,290.19,occluded,-11.7,-12.2,33.5,none
8700,290.29,occluded,-11.9,-11.9,34.7,none
8703,290.39,occluded,-11.0,-12.0,34.3,none
8706,290.49,occluded,-11.9,-12.1,34.9,none
8709,290.59,occluded,-11.7,-11.5,88.4,green
8712,290.69,green,-11.3,-11.7,126.9,green
8715,290.79,green,-12.2,-11.5,127.4,green
8718,290.891,green,-11.3,-10.6,127.4,green
8721,290.991,green,-10.7,-11.3,127.9,green
8724,291.091,green,-11.5,-11.2,128.0,green
8727,291.191,green,-11.0,-10.7,127.3,green
8730,291.291,green,-12.8,-12.0,128.5,green
8733,291.391,green,-12.3,-11.1,129.1,green
8736,291.491,green,-12.9,-11.7,128.3,green
8739,291.591,green,-11.4,-12.2,129.0,green
8742,291.691,green,-12.1,-12.1,129.8,none
8745,291.792,green,-11.4,-11.3,129.0,none
8748,291.892,green,-12.1,-11.0,129.7,none
8751,291.992,green,-12.8,-11.6,129.9,green
8754,292.092,green,-11.9,-11.5,129.6,green
8757,292.192,green,-11.8,-11.2,130.6,green
8760,292.292,green,-11.8,-10.6,130.3,green
8763,292.392,green,-11.5,-10.5,130.5,green
8766,292.492,green,-12.5,-11.5,130.7,green
8769,292.592,green,-11.1,-11.4,130.9,green
8772,292.692,green,-12.3,-12.1,130.3,green
8775,292.792,green,-11.7,-12.0,130.7,green
8778,292.893,green,-11.4,-11.7,131.0,green
8781,292.993,green,-12.1,-11.8,131.6,green
8784,293.093,green,-12.0,-11.3,131.6,green
8787,293.193,green,-12.4,-12.7,131.9,green
8790,293.293,green,-13.0,-12.5,130.7,green
8793,293.393,green,-12.4,-12.6,131.3,green
8796,293.493,green,-12.8,-12.8,131.7,green
8799,293.593,green,-12.9,-11.5,131.4,green
8802,293.693,green,-12.7,-11.8,131.6,green
8805,293.794,green,-12.3,-12.0,131.2,green
8808,293.894,green,-11.4,-10.6,130.3,green
8811,293.994,green,-12.2,-11.5,130.3,green
8814,294.094,green,-12.1,-11.8,131.4,green
8817,294.194,green,-11.4,-11.5,131.0,green
8820,294.294,green,-12.4,-11.8,131.1,green
8823,294.394,green,-11.6,-11.7,130.7,green
8826,294.494,green,-12.4,-11.5,131.1,green
8829,294.594,green,-11.7,-11.1,130.5,green
8832,294.694,green,-11.1,-11.7,130.8,green
8835,294.794,green,-11.2,-10.4,130.7,green
8838,294.895,green,-12.2,-10.9,130.4,green
8841,294.995,green,-12.0,-11.9,130.1,green
8844,295.095,green,-11.3,-11.0,130.9,green
8847,295.195,green,-10.8,-12.1,129.9,green
8850,295.295,green,-12.9,-11.6,130.2,green
8853,295.395,green,-12.5,-12.4,130.5,red
8856,295.495,green,-12.5,-12.5,130.9,none
8859,295.595,green,-11.3,-11.8,130.9,green
8862,295.695,green,-11.1,-10.6,130.7,green
8865,295.796,green,-11.3,-11.9,131.6,green
8868,295.896,green,-10.8,-10.1,130.8,green
8871,295.996,green,-11.0,-10.3,130.0,green
8874,296.096,green,-11.4,-10.9,130.0,green
8877,296.196,green,-11.5,-11.1,129.6,green
8880,296.296,green,-10.5,-10.5,129.6,green
8883,296.396,green,-10.9,-10.2,130.0,green
8886,296.496,green,-11.2,-10.3,129.4,green
8889,296.596,green,-11.2,-10.3,129.9,green
8892,296.696,green,-11.5,-10.9,130.1,green
8895,296.796,green,-11.7,-11.2,130.0,green
8898,296.897,green,-11.0,-10.6,129.3,green
8901,296.997,green,-11.0,-9.7,129.3,green
8904,297.097,green,-10.9,-10.1,128.9,green
8907,297.197,green,-11.5,-9.8,129.0,green
8910,297.297,green,-10.6,-11.3,128.4,none
8913,297.397,green,-10.4,-10.6,128.5,none
8916,297.497,green,-10.4,-10.8,128.1,green
8919,297.597,green,-10.6,-9.6,128.9,green
8922,297.697,green,-10.8,-10.2,129.1,green
8925,297.798,green,-10.0,-10.7,128.6,green
8928,297.898,green,-11.4,-11.4,128.7,green
8931,297.998,green,-11.6,-10.9,129.0,green
8934,298.098,green,-11.1,-10.7,129.2,green
8937,298.198,green,-10.1,-10.0,128.7,green
8940,298.298,green,-11.6,-11.0,128.4,green
8943,298.398,green,-11.6,-10.9,128.8,green
8946,298.498,green,-11.1,-11.1,129.5,green
8949,298.598,green,-11.0,-11.8,128.5,green
8952,298.698,green,-11.4,-10.8,128.6,green
8955,298.798,green,-11.0,-10.2,128.3,green
8958,298.899,green,-10.4,-10.7,128.7,green
8961,298.999,green,-11.2,-9.9,128.2,green
8964,299.099,green,-11.6,-10.1,127.6,green
8967,299.199,green,-11.2,-11.1,127.6,green
8970,299.299,green,-10.9,-10.3,128.1,green
8973,299.399,green,-10.7,-10.4,127.5,green
8976,299.499,green,-9.9,-10.5,128.2,green
8979,299.599,green,-11.8,-10.9,127.7,green
8982,299.699,green,-9.8,-10.7,127.3,green
8985,299.8,green,-11.0,-9.8,127.0,green
8988,299.9,green,-10.6,-9.9,126.7,green
8991,300.0,green,-10.6,-10.1,126.8,green
8994,300.1,green,-11.1,-10.4,126.2,green
8997,300.2,green,-10.8,-10.7,126.1,green
9000,300.3,green,-10.1,-10.0,127.2,green
9003,300.4,green,-10.1,-10.9,126.9,green
9006,300.5,green,-10.1,-10.5,126.3,green
9009,300.6,green,-10.3,-10.8,125.9,green
9012,300.7,green,-11.8,-9.7,126.0,green
9015,300.8,green,-11.6,-9.7,126.2,green
9018,300.901,green,-10.9,-10.6,125.7,none
9021,301.001,green,-11.0,-10.2,125.6,none
9024,301.101,green,-10.2,-10.8,125.8,green
9027,301.201,green,-10.7,-10.8,125.3,green
9030,301.301,green,-10.3,-9.9,126.2,green
9033,301.401,green,-10.6,-9.6,126.1,green
9036,301.501,green,-10.8,-9.6,125.2,green
9039,301.601,green,-10.3,-10.6,126.1,green
9042,301.701,green,-10.9,-9.7,125.5,green
9045,301.802,green,-12.1,-9.9,125.6,green
9048,301.902,green,-11.0,-9.8,125.0,green
9051,302.002,green,-10.2,-10.3,124.9,red
9054,302.102,green,-11.1,-10.9,125.5,red
9057,302.202,green,-12.2,-10.3,124.2,red
9060,302.302,green,-10.5,-9.9,125.4,green
9063,302.402,green,-10.9,-10.7,124.9,green
9066,302.502,green,-9.9,-10.2,124.7,green
9069,302.602,green,-10.3,-9.8,125.3,green
9072,302.702,green,-9.3,-10.7,124.2,green
9075,302.802,green,-10.6,-9.6,124.4,green
9078,302.903,green,-10.6,-10.1,124.4,green
9081,303.003,green,-10.7,-8.5,124.8,green
9084,303.103,green,-10.4,-11.0,125.1,green
9087,303.203,green,-9.8,-10.0,123.8,green
9090,303.303,green,-10.6,-10.8,124.4,green
9093,303.403,green,-11.2,-10.1,124.1,green
9096,303.503,green,-11.1,-10.5,124.2,green
9099,303.603,green,-11.3,-9.6,123.9,green
9102,303.703,green,-10.9,-10.5,124.3,green
9105,303.804,green,-10.6,-10.1,124.7,green
9108,303.904,green,-10.2,-9.3,124.2,green
9111,304.004,green,-10.3,-11.0,123.9,green
9114,304.104,green,-11.3,-10.0,124.0,green
9117,304.204,green,-11.2,-9.8,123.9,green
9120,304.304,green,-11.4,-10.4,124.0,green
9123,304.404,green,-10.4,-10.1,123.6,green
9126,304.504,green,-10.9,-11.0,124.0,green
9129,304.604,green,-10.8,-9.3,124.0,green
9132,304.704,green,-10.4,-10.0,124.0,green
9135,304.804,green,-11.3,-10.2,123.5,green
9138,304.905,green,-10.6,-10.5,123.0,green
9141,305.005,green,-9.9,-10.8,122.8,green
9144,305.105,green,-10.3,-10.3,124.2,green
9147,305.205,green,-10.5,-10.9,123.5,green
9150,305.305,green,-10.5,-10.1,123.4,green
9153,305.405,green,-11.3,-9.9,122.9,green
9156,305.505,green,-10.7,-10.8,123.7,green
9159,305.605,green,-10.3,-10.1,123.9,green
9162,305.705,green,-10.4,-10.4,124.1,green
9165,305.806,green,-10.4,-10.5,123.0,green
9168,305.906,green,-10.9,-11.0,123.9,green
9171,306.006,green,-11.2,-10.1,123.5,green
9174,306.106,green,-11.0,-11.0,123.9,green
9177,306.206,green,-11.9,-11.1,124.6,green
9180,306.306,green,-11.0,-10.5,123.3,green
9183,306.406,green,-11.2,-9.9,123.7,green
9186,306.506,green,-10.6,-11.3,123.0,green
9189,306.606,green,-10.6,-11.2,123.3,green
9192,306.706,green,-10.2,-10.3,123.2,green
9195,306.806,green,-10.1,-10.8,123.1,green
9198,306.907,green,-11.5,-10.6,122.8,green
9201,307.007,green,-11.6,-9.1,124.1,green
9204,307.107,green,-11.5,-10.0,123.2,green
9207,307.207,green,-10.8,-10.0,123.7,green
9210,307.307,green,-10.8,-10.5,123.6,green
9213,307.407,green,-11.0,-9.9,124.1,green
9216,307.507,green,-9.7,-9.8,124.5,green
9219,307.607,green,-10.3,-10.3,123.9,green
9222,307.707,green,-10.3,-10.0,123.3,green
9225,307.808,green,-11.5,-9.8,123.6,green
9228,307.908,green,-9.9,-11.2,123.9,green
9231,308.008,green,-9.9,-10.6,123.0,green
9234,308.108,green,-10.1,-10.7,124.3,green
9237,308.208,green,-10.7,-11.4,123.6,green
9240,308.308,green,-9.9,-11.1,124.4,green
9243,308.408,green,-11.2,-11.1,123.6,green
9246,308.508,green,-11.1,-11.2,124.2,green
9249,308.608,green,-10.7,-11.0,124.1,green
9252,308.708,green,-10.5,-10.4,124.2,green
9255,308.808,green,-10.5,-9.9,124.6,green
9258,308.909,green,-11.3,-9.9,125.0,red
9261,309.009,green,-10.6,-9.9,124.1,green
9264,309.109,green,-11.4,-10.6,124.5,green
9267,309.209,green,-11.4,-9.2,124.9,green
9270,309.309,green,-9.8,-9.4,124.2,green
9273,309.409,green,-10.4,-10.3,124.3,green
9276,309.509,green,-10.8,-10.5,124.4,green
9279,309.609,green,-10.9,-10.5,124.0,green
9282,309.709,green,-10.6,-10.3,124.0,green
9285,309.81,green,-10.9,-9.8,125.1,green
9288,309.91,green,-10.8,-10.4,125.5,green
9291,310.01,green,-11.2,-9.4,125.3,green
9294,310.11,green,-10.7,-9.7,125.2,green
9297,310.21,green,-11.4,-10.6,125.6,green
9300,310.31,green,-11.0,-9.6,126.2,green
9303,310.41,green,-11.1,-10.7,125.3,green
9306,310.51,green,-12.1,-10.1,125.3,green
9309,310.61,green,-10.0,-10.5,125.0,green
9312,310.71,green,-10.1,-9.4,125.4,green
9315,310.81,green,-10.4,-10.1,125.5,green
9318,310.911,green,-11.2,-10.0,126.2,green
9321,311.011,green,-10.6,-10.8,126.1,green
9324,311.111,green,-10.4,-10.5,125.6,green
9327,311.211,green,-10.6,-11.5,125.8,green
9330,311.311,green,-10.5,-10.1,125.3,green
9333,311.411,green,-11.0,-10.3,126.4,green
9336,311.511,green,-10.3,-10.9,126.7,green
9339,311.611,green,-10.6,-11.0,126.6,red
9342,311.711,green,-10.7,-10.7,126.7,green
9345,311.812,green,-11.0,-10.7,126.8,green
9348,311.912,green,-11.5,-10.6,126.4,green
9351,312.012,green,-11.0,-9.9,126.8,green
9354,312.112,green,-10.1,-10.5,115.4,green
9357,312.212,green_flash,-10.5,-10.9,4.5,none
9360,312.312,green_flash,-10.3,-10.4,3.9,none
9363,312.412,green_flash,-10.3,-10.5,3.9,none
9366,312.512,green_flash,-10.6,-10.3,3.7,none
9369,312.612,green_flash,-10.6,-9.8,37.2,none
9372,312.712,green,-10.6,-10.2,127.9,green
9375,312.812,green,-10.3,-11.0,127.3,green
9378,312.913,green,-11.2,-10.0,127.7,green
9381,313.013,green,-10.6,-10.4,127.5,green
9384,313.113,green,-10.2,-9.3,113.7,green
9387,313.213,green_flash,-10.1,-10.3,3.5,none
9390,313.313,green_flash,-10.4,-10.5,4.7,none
9393,313.413,green_flash,-10.4,-9.8,4.2,none
9396,313.513,green_flash,-11.2,-9.8,3.4,none
9399,313.613,green_flash,-10.8,-10.4,43.2,none
9402,313.713,green,-10.3,-9.8,127.7,green
9405,313.814,green,-10.4,-9.8,128.2,green
9408,313.914,green,-11.3,-10.6,127.7,green
9411,314.014,green,-10.4,-11.1,128.2,green
9414,314.114,green,-10.3,-10.5,113.0,green
9417,314.214,green_flash,-11.0,-10.6,5.0,none
9420,314.314,green_flash,-10.9,-9.8,3.5,none
9423,314.414,green_flash,-10.6,-9.9,3.8,none
9426,314.514,green_flash,-11.5,-9.7,3.3,none
9429,314.614,green_flash,-10.8,-9.0,47.8,none
9432,314.714,green,-10.2,-10.7,127.2,green
9435,314.814,green,-10.2,-9.1,127.9,green
9438,314.915,green,-10.5,-10.4,127.1,green
9441,315.015,green,-11.3,-10.3,127.4,green
9444,315.115,green,-11.0,-10.4,110.9,green
9447,315.215,amber,-10.5,37.5,4.8,none
9450,315.315,amber,-10.4,38.6,3.8,amber
9453,315.415,amber,-10.8,38.6,3.8,amber
9456,315.515,amber,-10.2,37.6,4.0,amber
9459,315.615,amber,-10.7,38.2,4.1,amber
9462,315.715,amber,-9.9,38.5,4.0,amber
9465,315.816,amber,-10.5,38.7,3.9,amber
9468,315.916,amber,-10.0,37.9,3.9,none
9471,316.016,amber,-9.5,37.1,3.8,none
9474,316.116,amber,-10.1,38.0,4.2,amber
9477,316.216,amber,-10.6,37.7,3.5,amber
9480,316.316,amber,-10.7,37.3,3.2,amber
9483,316.416,amber,-10.1,37.3,3.5,none
9486,316.516,amber,-10.3,37.0,4.4,none
9489,316.616,amber,-10.3,37.0,4.3,none
9492,316.716,amber,-10.0,38.1,2.4,none
9495,316.816,amber,-10.6,37.6,2.9,none
9498,316.917,amber,-11.3,37.9,3.8,none
9501,317.017,amber,-10.8,36.7,3.6,none
9504,317.117,amber,-10.8,36.9,3.3,none
9507,317.217,amber,-12.1,38.3,4.3,none
9510,317.317,amber,-12.0,36.6,4.1,none
9513,317.417,amber,-9.8,38.6,3.6,none
9516,317.517,amber,-10.2,38.8,4.7,none
9519,317.617,amber,-10.5,37.9,3.7,none
9522,317.717,amber,-10.7,37.4,3.6,none
